loss/dynamics_holdout_loss,loss/dynamics_train_loss,timestep
0.017788183,-48.30286351213947,87
0.017873688,-48.359823427007086,88
0.0178503,-48.40945049089235,89
0.017774552,-48.449326546750456,90
0.017693529,-48.49700109614382,91
0.01761758,-48.54840952385753,92
0.017534424,-48.578534064888494,93
0.01741894,-48.621889671566365,94
0.017441254,-48.687542859821264,95
0.017344328,-48.720686624648785,96
0.017379453,-48.75337789828547,97
0.017200539,-48.80107328126785,98
0.01723228,-48.843910107706776,99
0.017079871,-48.88381168847819,100
0.017125392,-48.92634971718447,101
0.016995996,-48.959320356002614,102
0.01703989,-49.00216323762528,103
0.016954811,-49.03537996991166,104
0.016982684,-49.07328590927261,105
0.016854296,-49.116098254727966,106
0.017057385,-49.14964663477915,107
0.016789507,-49.18264960215379,108
0.01666208,-49.227280011388636,109
0.016825372,-49.26108924178901,110
0.016748875,-49.30567497337559,111
0.016788835,-49.32958965785811,112
0.01657362,-49.37357428160102,113
0.01653937,-49.39587521901587,114
0.016722396,-49.420524820238235,115
0.016499067,-49.46787439538565,116
0.016314447,-49.48159126894203,117
0.016407697,-49.52317502260758,118
0.016289378,-49.56550955350474,119
0.01638871,-49.5972392514413,120
0.016286086,-49.616370851487865,121
0.016261322,-49.65957652265887,122
0.01611444,-49.682959430124185,123
0.016169984,-49.708898824616924,124
0.01607801,-49.752759251052765,125
0.016074318,-49.78181207152506,126
0.01616216,-49.80401919810825,127
0.01599219,-49.81293053540183,128
0.016104963,-49.85428387411254,129
0.01592108,-49.88602761862736,130
0.016032878,-49.918188800992766,131
0.015783044,-49.9533678198142,132
0.015756825,-49.971273742660124,133
0.0158068,-49.97944389572202,134
0.015921544,-50.02908457080717,135
0.015674029,-50.05421621905256,136
0.015730921,-50.080640999773706,137
0.015733544,-50.102493337986864,138
0.01572073,-50.11045018499648,139
0.015505707,-50.15821570792422,140
0.015486151,-50.176178921672374,141
0.015493902,-50.209870573495344,142
0.015482465,-50.224567852621966,143
0.015421274,-50.254475630989866,144
0.015503256,-50.27013240774095,145
0.015336092,-50.31234843940666,146
0.015392398,-50.319677521675544,147
0.015558168,-50.33604120615049,148
0.015375522,-50.36615059797077,149
0.0154466005,-50.39272098291773,150
0.015300999,-50.42805167484602,151
0.015284395,-50.451096790330354,152
0.015137775,-50.48156002051526,153
0.015310759,-50.50750490566742,154
0.0151803,-50.52519939703402,155
0.015125683,-50.54028998230873,156
0.015140047,-50.5497440525005,157
0.015003281,-50.59450868448559,158
0.015002181,-50.59851675138745,159
0.015129939,-50.55492424408452,160
0.014896767,-50.641638911115905,161
0.014897483,-50.68294564183781,162
0.014934471,-50.701215761140176,163
0.014897538,-50.71531561699608,164
0.014843993,-50.70646874113981,165
0.014717477,-50.742889288848225,166
0.014766218,-50.786117643721745,167
0.014758359,-50.79714336429507,168
0.014654224,-50.827746077970716,169
0.014594953,-50.83101522656519,170
0.014598645,-50.860560465849616,171
0.014646992,-50.884234034853066,172
0.014590544,-50.90301302244309,173
0.014487984,-50.90997989729876,174
0.014730071,-50.92228347394796,175
0.01444702,-50.975665368126364,176
0.01450537,-50.96826826997157,177
0.01451049,-51.00680992241914,178
0.014423189,-51.01015407936975,179
0.01457715,-51.03988773182558,180
0.014334122,-51.06550452855343,181
0.01444055,-51.074591295937445,182
0.014416275,-51.08327699178425,183
0.014317465,-51.11616204206257,184
0.014380339,-51.12727243150005,185
0.014332543,-51.156940509124,186
0.014379032,-51.17034665558025,187
0.014396472,-51.193622241787004,188
0.014259358,-51.20325094077733,189
0.014373536,-51.22790018293484,190
0.014321109,-51.23625073429253,191
0.014158937,-51.24128028985078,192
0.014158835,-51.283389681209265,193
0.014091739,-51.28328958429658,194
0.014075312,-51.3155006218886,195
0.01422188,-51.31695313024411,196
0.014177273,-51.3372414768216,197
0.014083934,-51.35335682636348,198
0.014018102,-51.36977537634068,199
0.014142332,-51.38379470089455,200
0.014090848,-51.31010603336042,201
0.014039619,-51.42972975029154,202
0.013977726,-51.43360869570798,203
0.013999527,-51.45156415874269,204
0.014009823,-51.46874016827576,205
0.0140170725,-51.48759124474086,206
0.013943298,-51.4690497907867,207
0.013788497,-51.50495595998047,208
0.013753896,-51.54206038829943,209
0.013874479,-51.53185262530851,210
0.013810186,-51.569721542831935,211
0.013731259,-51.56340899862489,212
0.013776241,-51.59285976765064,213
0.013827382,-51.61404371885313,214
0.013649503,-51.633065427441146,215
0.013763261,-51.636321524468165,216
0.01369831,-51.6597624830357,217
0.013696793,-51.65701205891259,218
0.013651984,-51.67844943065893,219
0.0136605995,-51.71334956663943,220
0.013729575,-51.719752587364646,221
0.013692263,-51.722023756756606,222
0.013558005,-51.75166321876998,223
0.013497191,-51.76378263917206,224
0.013674581,-51.77559375689561,225
0.01351133,-51.77627882525749,226
0.0134547325,-51.80610370660446,227
0.01361012,-51.81483769814275,228
0.013494251,-51.83365789992163,229
0.013348597,-51.83775224707682,230
0.0133967325,-51.85816176875061,231
0.013373377,-51.862596444821904,232
0.013448675,-51.883188488850934,233
0.013395123,-51.90028856546031,234
0.013387566,-51.90945555400041,235
0.01337388,-51.91166393302532,236
0.013426743,-51.945683568586105,237
0.013263218,-51.956676670024564,238
0.013431901,-51.97700605370443,239
0.013214153,-51.984538663133776,240
0.013350075,-51.98464342299777,241
0.013357341,-52.00471796161488,242
0.013547908,-52.02340825529213,243
0.013099532,-52.03223519179723,244
0.013133054,-52.029955219935076,245
0.0131378295,-52.05254410780158,246
0.013093425,-52.08169058550013,247
0.013048105,-52.0986960842292,248
0.012930786,-52.10260651581836,249
0.013117902,-52.098958737729724,250
0.013239548,-52.119682547800906,251
0.013028775,-52.145630084358444,252
0.0128782,-52.1464393862274,253
0.012986481,-52.155424435525774,254
0.013000073,-52.179508648520404,255
0.012955984,-52.19108547691077,256
0.012889059,-52.17627329213646,257
0.01289537,-52.21842206811623,258
0.01282872,-52.22020625554467,259
0.012945034,-52.23743612969891,260
0.013099904,-52.24934471249733,261
0.013136449,-52.27122236233731,262
0.012778388,-52.268107837638844,263
0.012887299,-52.277286456162635,264
0.012901875,-52.30595060702195,265
0.013042035,-52.32098331338903,266
0.012800793,-52.33030459024136,267
0.013240458,-52.33720438943273,268
0.01274199,-52.33543803686361,269
0.012952966,-52.308870005895,270
0.012821537,-52.33809044410645,271
0.012813446,-52.37557680786008,272
0.012890014,-52.38887868364153,273
0.012734799,-52.41058575516941,274
0.012788406,-52.42504677157367,275
0.012638638,-52.42709185337831,276
0.012505072,-52.448507578503204,277
0.0126032485,-52.44894321223472,278
0.012627629,-52.45624351746059,279
0.012595614,-52.48429944375198,280
0.012593615,-52.5070526805955,281
0.012579466,-52.51178375052378,282
0.0125976205,-52.51468651305103,283
0.012527777,-52.53704372091946,284
0.0125274155,-52.53709494881093,285
0.012550133,-52.487564324660006,286
0.0124331135,-52.562598912096476,287
0.012564832,-52.56038561672026,288
0.012543619,-52.57938094137876,289
0.0125305075,-52.5900345699822,290
0.012440928,-52.6117248818886,291
0.01270148,-52.60362207354506,292
0.012402335,-52.61910513921651,293
0.012442882,-52.63802166723783,294
0.012320153,-52.64687899804537,295
0.012314345,-52.64285917397064,296
0.012457845,-52.66721896190893,297
0.012416074,-52.67969704505938,298
0.01244312,-52.70580617058855,299
0.012301237,-52.714532190299884,300
0.012242518,-52.71824102702585,301
0.0122469915,-52.719543603788004,302
0.01216775,-52.74172263721467,303
0.012360685,-52.75100594418084,304
0.012219219,-52.761745593767344,305
0.012303009,-52.77574663829974,306
0.012227824,-52.78335540567981,307
0.012185201,-52.79148353641233,308
0.012184178,-52.7945827631866,309
0.012424374,-52.820211295563006,310
0.012107158,-52.81832146577329,311
0.01212234,-52.82456644806198,312
0.012125472,-52.844446140669895,313
0.012152577,-52.80847571941179,314
0.012026124,-52.86856893014529,315
0.0122206295,-52.86436434029371,316
0.011996085,-52.88694739996026,317
0.01198396,-52.90231439571376,318
0.012050517,-52.88913655678533,319
0.012051056,-52.916737021529144,320
0.011965558,-52.93132190748373,321
0.012072278,-52.92713325052391,322
0.011876406,-52.95171830616844,323
0.01195794,-52.959865416462954,324
0.012003136,-52.961976876348125,325
0.011956076,-52.96290215812423,326
0.011865224,-52.98459405989548,327
0.011781655,-52.99417761357267,328
0.011842974,-53.0046619259721,329
0.011843575,-52.998300647760054,330
0.012040299,-53.01714940155491,331
0.011867799,-53.02645074786147,332
0.011835137,-53.03971820722699,333
0.011849049,-53.048662084406786,334
0.0118181715,-53.05978324579012,335
0.01175988,-53.06030124821825,336
0.01168785,-53.04392988151634,337
0.011801679,-53.06245005280582,338
0.011776789,-53.069843220814704,339
0.011637482,-53.123132518329015,340
0.0115653975,-53.12366184548679,341
0.011614991,-53.09642492462103,342
0.011657948,-53.14727661590693,343
0.011680053,-53.137798713396435,344
0.011593375,-53.15643351540929,345
0.011529547,-53.17371583162255,346
0.011484377,-53.17686372195858,347
0.011580219,-53.154311261075556,348
0.011537448,-53.21093956927025,349
0.011866023,-53.19943054543608,350
0.011436717,-53.207374056170124,351
0.011514276,-53.20565628791412,352
0.011460658,-53.21740363004361,353
0.011692176,-53.2293025210259,354
0.011426257,-53.24239569109017,355
0.011493574,-53.19889236982433,356
0.011352714,-53.2722591166314,357
0.011341199,-53.275361924270506,358
0.011348003,-53.28450134700003,359
0.0112312995,-53.30222463889072,360
0.011356203,-53.31785086186368,361
0.011328412,-53.31498210581182,362
0.011409616,-53.314470314129586,363
0.011188741,-53.34099957196338,364
0.011248153,-53.35911109026165,365
0.011222707,-53.35496885148523,366
0.011334486,-53.361722077856186,367
0.011534334,-53.18467472699643,368
0.011251865,-53.38743614202647,369
0.011289319,-53.397636151368815,370
0.01111695,-53.38983731148762,371
0.010982022,-53.40957520673996,372
0.01107817,-53.41673790598319,373
0.011320982,-53.416056277599665,374
0.011126685,-53.43104512130765,375
0.011012173,-53.44704412894238,376
0.011221686,-53.45321473392899,377
0.011216847,-53.467936180958105,378
0.011004559,-53.47464760904833,379
0.011141626,-53.4773832303067,380
0.010996242,-53.47968484194164,381
0.011063276,-53.500890069938556,382
0.0110188555,-53.50051199322818,383
0.011089457,-53.518472077143926,384
0.0111013325,-53.51920672678648,385
0.011195296,-53.54350046440099,386
0.01142258,-53.52756459934952,387
0.011086032,-53.52639904349974,388
0.010990593,-53.566733759224306,389
0.011003485,-53.568432530307504,390
0.010918252,-53.57017323957953,391
0.010900679,-53.5829895295434,392
0.0109376125,-53.58735554986931,393
0.010894509,-53.597317601937945,394
0.011226693,-53.54252897968473,395
0.010863021,-53.551627617733516,396
0.0108396355,-53.63047427157617,397
0.010827241,-53.647697914438574,398
0.010933968,-53.65338797519133,399
0.010944201,-53.64077920906359,400
0.010881412,-53.6671954465848,401
0.0108774835,-53.67217198773267,402
0.010851677,-53.64643067670315,403
0.0110262595,-53.69457460898991,404
0.010789732,-53.6177916457085,405
0.010921195,-53.70824632060072,406
0.010892687,-53.68712933939767,407
0.01094958,-53.70279406449464,408
0.0108178845,-53.73852349257096,409
0.010929511,-53.68403726359091,410
0.010784952,-53.71362359965878,411
0.010757833,-53.749148733525985,412
0.010831991,-53.75987715915583,413
0.01077481,-53.764710114472464,414
0.010639769,-53.777835746152675,415
0.010748697,-53.778238393857436,416
0.010722241,-53.79501452841004,417
0.010621664,-53.8136575126012,418
0.0106825605,-53.80344710407516,419
0.010751028,-53.822121651730924,420
0.010680076,-53.816712364046104,421
0.010810233,-53.83422719970609,422
0.010651102,-53.83049050756955,423
0.010689217,-53.83939909855504,424
0.0105553735,-53.85527910700698,425
0.010536103,-53.8734431837913,426
0.010563682,-53.868033476382166,427
0.010664491,-53.86931724088502,428
0.010616634,-53.82689084710754,429
0.01064191,-53.90017799794231,430
0.010538158,-53.898482790113135,431
0.010602181,-53.91546474025322,432
0.010565799,-53.92973771233472,433
0.01052787,-53.92585078530753,434
0.010596551,-53.85321075642956,435
0.010483145,-53.95105295017396,436
0.010534197,-53.9591207208313,437
0.010632746,-53.95450267806424,438
0.010497102,-53.96308186959841,439
0.0104886,-53.917880270352086,440
0.010400456,-53.98270094862471,441
0.010536147,-53.9962505185014,442
0.010750597,-54.00432891043433,443
0.010521256,-54.008814129532226,444
0.010671385,-54.02896778373787,445
0.010514991,-54.01985630642973,446
0.010565569,-54.04986684779138,447
0.010389606,-54.01552277120085,448
0.010834309,-54.038442112232175,449
