loss/dynamics_holdout_loss,loss/dynamics_train_loss,timestep
0.010888974,-52.93198200665122,323
0.010771664,-52.90180663201527,324
0.010911898,-52.92835489778404,325
0.010673882,-52.98964843397784,326
0.010748011,-52.99177673860341,327
0.010583299,-52.967460494372865,328
0.01066684,-53.0075766100398,329
0.010719599,-53.00881858898084,330
0.010450325,-53.05254419194212,331
0.010732237,-53.051258206520366,332
0.010676815,-53.06473521300847,333
0.010691615,-53.05078997126479,334
0.010756309,-52.97281251708249,335
0.010814364,-52.82290148190823,336
0.010608522,-53.103841189208104,337
0.010462141,-53.11397496820505,338
0.010579506,-53.13472709156789,339
0.010448177,-53.1224236186268,340
0.010570386,-53.122790857839966,341
0.010477496,-53.13556019151232,342
0.010582557,-53.183199351003275,343
0.010489245,-53.159484230270444,344
0.010357761,-53.15917201994871,345
0.010572475,-53.13877355492888,346
0.010596395,-53.18610501735753,347
0.010449131,-53.199842143346174,348
0.010469211,-53.21476936291413,349
0.0104753785,-53.2368240053148,350
0.01053325,-53.21413850356261,351
0.010632899,-53.25354260143545,352
0.01048824,-53.22791987964819,353
0.010385742,-53.2613076500845,354
0.010473351,-53.260116705316,355
0.010298284,-53.275118687667124,356
0.010257561,-53.29231255554058,357
0.010506081,-53.107928710217415,358
0.010315903,-53.24302590862547,359
0.010437181,-53.29188857625221,360
0.010165789,-53.325751613549436,361
0.010557336,-53.291058922156395,362
0.010277854,-53.307856948903414,363
0.0103318235,-53.35981912996929,364
0.010518705,-53.35985957515273,365
0.01034712,-53.383739977257164,366
0.010306304,-53.37655199671684,367
0.010408352,-53.387445697848015,368
0.010319006,-53.372055189705534,369
0.010227874,-53.34766777138369,370
0.010329376,-53.429387898040325,371
0.010404095,-53.36747013883549,372
0.010296738,-53.423132102713886,373
0.010245904,-53.32872027866533,374
0.010253783,-53.46981579647764,375
0.01042932,-53.41658778849795,376
0.010215839,-53.48251712796137,377
0.010255367,-53.4239914975554,378
0.010039582,-53.512700513559416,379
0.010196323,-53.49638407497597,380
0.010031009,-53.513858009528185,381
0.010121469,-53.53364205586663,382
0.010474793,-53.44774371741765,383
0.010455012,-53.45188758617243,384
0.010205159,-53.465078967814264,385
0.010357454,-53.5391862844314,386
0.010236886,-53.54947815665406,387
0.010195046,-53.5878055011899,388
0.010302471,-53.58317468960672,389
