loss/dynamics_holdout_loss,loss/dynamics_train_loss,timestep
0.009695068,-52.93676072164938,297
0.009728944,-52.95626123882801,298
0.009851951,-52.935944003672375,299
0.0097889025,-52.973315862913445,300
0.00984735,-52.98389846418233,301
0.009882869,-52.985307160754424,302
0.009646611,-53.01512028982041,303
0.00974225,-53.02710686796413,304
0.009738961,-53.0063724258552,305
0.00978416,-52.96327602585085,306
0.009600227,-53.00671296120913,307
0.009957311,-53.04373773093956,308
0.009594453,-53.077735126981615,309
0.009754149,-53.072496962565644,310
0.009846495,-53.09257816785297,311
0.009838558,-53.106519910915594,312
0.00960956,-53.10974884033203,313
0.009805411,-53.130066917871446,314
0.009720783,-53.13710986458054,315
0.009851978,-53.1559539456403,316
0.009790936,-53.11897779250946,317
0.009584954,-53.16940723721508,318
0.00957945,-53.19185292864494,319
0.009519307,-53.197091875763604,320
0.009864591,-53.18783929477016,321
0.009766401,-53.22362039198659,322
0.009565104,-53.23045876956225,323
0.0095775,-53.23278345038078,324
0.009617671,-53.235958609100365,325
0.009820295,-53.254291648894096,326
0.009742689,-53.18384910871139,327
0.009818603,-53.1390253709322,328
0.009786051,-53.283880348724104,329
0.0096631665,-53.29993677151512,330
0.009623548,-53.30621648134406,331
0.009599134,-53.321565049340954,332
0.009558329,-53.3310407152785,333
0.009577768,-53.33994447209646,334
0.009705004,-53.1857046659068,335
0.009762183,-53.358078502881035,336
0.009440012,-53.33621271783555,337
0.009680162,-53.37133435574395,338
0.009779449,-53.37882549073581,339
0.009544445,-53.37381658580983,340
0.009567311,-53.40878402737356,341
0.009700833,-53.41033084064179,342
0.009514725,-53.40573166100971,343
0.009591816,-53.42391676901548,344
0.009538794,-53.442577470660545,345
0.009762559,-53.454983776060246,346
0.009663366,-53.47356989005188,347
0.009505301,-53.399698973130064,348
0.009797034,-53.481212964269496,349
0.009339658,-53.48104124125471,350
0.009343522,-53.45756074054695,351
0.009551627,-53.38926854981126,352
0.009707743,-53.48231669736844,353
0.009383472,-53.51760581897815,354
0.009462684,-53.53522286973999,355
0.009432755,-53.55671102421563,356
0.009479939,-53.546240040264735,357
0.009354574,-53.57496980900458,358
0.009424189,-53.55458890881163,359
0.009462375,-53.57863869560654,360
0.009395589,-53.59829422314065,361
0.009451402,-53.5382693394174,362
0.009322048,-53.61552635343541,363
0.009301398,-53.62137696607873,364
0.009744025,-53.524398646558915,365
0.0093907835,-53.63783289597994,366
0.009355903,-53.6551504308794,367
0.009459354,-53.60331103923413,368
0.009626904,-53.660801505210856,369
0.009376362,-53.6967659720582,370
0.009529398,-53.6989382058726,371
0.009310721,-53.69628978845675,372
0.009490704,-53.711894862802865,373
0.00936235,-53.68158393090858,374
0.009280178,-53.74014883244396,375
0.009266581,-53.728077016998235,376
0.009365163,-53.74931532201109,377
0.009421264,-53.74679430217797,378
0.00927573,-53.760272019947145,379
0.009417626,-53.77381648171037,380
0.009308359,-53.799046622327914,381
0.00925691,-53.79892808885322,382
0.009377976,-53.78632973854161,383
0.009187469,-53.81150548621366,384
0.009295783,-53.81449113010779,385
0.009280628,-53.83953858595929,386
0.009056179,-53.81814921247742,387
0.0093039395,-53.81538052692203,388
0.00924341,-53.861553796776505,389
0.00914852,-53.869588029601694,390
0.009142091,-53.879450905411694,391
0.009117397,-53.86344085971219,392
0.009115284,-53.898177999812965,393
0.009134358,-53.91161669593922,394
0.009383203,-53.902866055336204,395
0.009129391,-53.906860932719255,396
0.009247042,-53.91787139841703,397
0.0091835065,-53.92080891098723,398
0.009076817,-53.95425626564466,399
0.009120842,-53.96623952708571,400
0.009088404,-53.95953162507113,401
0.009107791,-53.97987599555087,402
0.009289181,-53.958089239996625,403
0.00902259,-53.997789270910246,404
0.00925972,-54.0031546900657,405
0.009038555,-53.981521855931796,406
0.009141371,-54.00220784287356,407
0.008959535,-54.01886100896232,408
0.008916912,-54.02525664977949,409
0.008989745,-54.04877126654101,410
0.0091364,-53.99923719556309,411
0.009182657,-54.07728413760157,412
0.009070059,-54.04634613170169,413
0.009314829,-54.08604222464238,414
